,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.5872033288349079,0.5526315789473685,0.6989230769230766,0.6943211920529803
SVC,0.5962726045883937,0.43315789473684224,0.7594017094017093,0.7491390728476824
linreg,0.6068106162843002,0.5578947368421052,0.7102735042735044,0.7054801324503311
