,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.5932150247413407,0.5736842105263154,0.6711794871794872,0.6681125827814571
SVC,0.5775645524066577,0.4026315789473685,0.754136752136752,0.7430794701986757
linreg,0.5947103013945121,0.6436842105263159,0.5984273504273502,0.5998509933774834
