,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.5884336827931134,0.5708108108108109,0.6240925266903917,0.6208013355592655
SVC,0.5674555160142348,0.44459459459459455,0.6906227758007121,0.6754257095158601
linreg,0.5791252284312782,0.6132432432432431,0.582544483985765,0.5844407345575959
