,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.5899457994579945,0.6888888888888886,0.5493170731707319,0.5605829596412558
SVC,0.5549525745257453,0.44055555555555564,0.6792195121951222,0.6599551569506724
linreg,0.5737926829268291,0.7549999999999997,0.4703414634146341,0.4933183856502242
