,Test AUC,Sensitivity,Specificity,Accuracy
lasso,0.682114197530864,0.813333333333333,0.5909259259259261,0.5998222222222224
SVC,0.5799768518518519,0.4355555555555555,0.738148148148148,0.7260444444444439
linreg,0.6734516460905349,0.7344444444444441,0.6682870370370368,0.6709333333333334
