,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
0,-0.0001975816703609399,-0.0003684773215815859,-0.0029381819916091956,-0.02467664155493903,0.05,-0.05,-0.0038724352713957926,-0.013497036592809476,-0.05,-0.03423334557508682,-0.00023524083095907597,-0.01373624040077186,-0.0007384641415757768,-0.013711485317087846,-0.042857508052262,-0.004992073306770888,-0.0012455512999514746,0.05,0.05,0.05,-0.00012706063219821884,-0.001815589952905295,-0.020346294104168203,-0.018795750245635613,-0.012695545389735455,0.05,-0.004696200823253885,-0.0007685448828195459,0.05,-0.002637090625377012,-0.004294285689206193,-0.004767421975816488,0.05,-0.007766771883538466,0.05,-0.006768882825896476,0.05,-0.020916358098020053,-0.05,-0.004587925698573847,0.05,-0.005881850078862427,-0.0039981852527402,-0.0027328922780132728,-0.00040523456455269987,-0.008629859030364903,0.05,0.05,-0.014272459782577605,-0.00023590325823723708,-0.014640632290325663,-0.01447414626513808,-0.05,-0.04182048908121329,-0.013787974133343515,0.05,-0.030489115521812334,0.05,-0.036739076418392566,-0.03920913416596444,-0.026313920088168064,-0.013171492092600906,-0.05,-0.005331071867097522,-0.012248196132554522,-0.005691903989790817,-0.001737474194112494,-0.033566606238913936,-0.010615434598345904,0.05,-0.0025346343992855517,-0.0025509369016746444,0.05,0.05,-0.001443016136022736,-0.011612896562232316,-0.002847050218517741,-0.01210092450980409,0.05,0.05,0.05,-0.028601513626007647,-0.024420581126326068,-0.006975444863864479,0.05,-0.0007429394496601803,0.05,-0.025504450469798223,0.05,-0.0007997103719842612,0.05,0.05,-0.008390478813222762,-0.00923922842177089,0.05,0.05,-0.013014978321964205,0.05,0.05,-0.0007277884071974183,0.05,-0.013365520779005591,-0.0018312281766005116,-0.04976116618553243,-0.012786000506685014,-0.009669804045312013,-0.010694294316820088,-0.012940745822731326,-0.007627957511922552,0.05,-0.01301329465361358,-0.017142556662286815,-0.0030021042859784183,-0.0016382075483889122,-0.0026498828331044362,0.05,-0.020386112450793508,0.05,-0.015474269669618696,0.05,-0.018679665648822247,-0.00016349350394007778,-0.00036787780240820484,-0.018751593330239576,-0.014345526392234862,-0.0024936536611475614,-0.05,-0.05,-0.05,-0.05,0.05,-0.0035139739418242485,-0.05,-0.05,-0.02334559709008633,-0.05,-0.05,-0.03656103082895755,-0.03196847184790505,-0.0020423604272783264
