,0
sex,-0.0007188505951782096
age,0.00018939801604854337
bmi,-0.00042887817382201234
smoking,0.0006990250289669139
diabetes,0.0009762992120506681
hypertension,-0.0003011995126483121
dyslipidemia,-0.0004944754843657451
chestpain,0.001086218609693355
dyspnea,-0.0005030525057992644
str_seg_1,-0.004580417524746949
str_seg_4,-0.00265407857842401
str_seg_5,0.0
str_seg_6,-0.0
str_seg_7,0.0011545357955013427
str_seg_8,0.0007894946988119565
str_seg_9,0.0
str_seg_10,-1.2514101083476749e-05
str_seg_11,0.0
str_seg_12,-0.0
str_seg_13,0.0
str_seg_14,0.0
str_seg_15,0.0
str_seg_16,-0.0
str_seg_17,0.0
max_str_seg,0.004558906730783964
max_lad_str,0.0013335991105153208
max_lcx_str,0.001032939406869679
max_rca_str,0.0033773365063954315
non-zero pet segs,0.0
