,0
sex,-0.0014582107655933439
age,0.0009512545478130005
bmi,-0.002005468031577527
smoking,0.0012211314219863667
diabetes,0.0014367094971848079
hypertension,-0.0008244600923989368
dyslipidemia,-0.0010567849179876517
chestpain,0.0017964868564641183
dyspnea,-0.0012282253835200025
str_seg_1,-0.008073183635927374
str_seg_4,-0.005782472187268626
str_seg_5,0.0038925818416394296
str_seg_6,0.00013826060855633642
str_seg_7,0.004666289441590092
str_seg_8,0.0025048696462842933
str_seg_9,-0.00042612123339152
str_seg_10,-0.004147993318625118
str_seg_11,0.0003132278896406303
str_seg_12,-0.0004926724536753298
str_seg_13,-0.00043022009092244935
str_seg_14,-0.003956504023593804
str_seg_15,0.0022769339723846356
str_seg_16,-0.0017173748140414742
str_seg_17,-0.00014467605503111166
max_str_seg,0.001350280079988535
max_lad_str,0.0023178536852612257
max_lcx_str,0.0018439141806419744
max_rca_str,0.008657322422676344
non-zero pet segs,-0.0002449214026528463
