,0
str_seg_1,-0.005737482644374675
str_seg_4,-0.007424392323617414
str_seg_5,-0.0007950429098126865
str_seg_6,0.0014473282521029456
str_seg_7,0.001863215239021204
str_seg_8,0.0008235005053235254
str_seg_9,0.00043978208230945103
str_seg_10,-0.003919404075310162
str_seg_11,0.0033476702063769
str_seg_12,-0.0019483864493069613
str_seg_13,0.00045386579483395713
str_seg_14,0.0010979315118344278
str_seg_15,0.0006685336348603544
str_seg_16,-0.0014886373616760282
str_seg_17,-0.0012147942038790221
max_str_seg,0.00705012858356806
max_lad_str,-0.004137239181603679
max_lcx_str,-0.0017969540581670254
max_rca_str,0.0046437286522659675
non-zero pet segs,-0.00016945182874782667
PET PCA1,0.002797028258139915
PET PCA2,-0.000985132542895935
