,0
str_seg_1,-0.000725072146064509
str_seg_4,-0.0016085156086901105
str_seg_5,9.032925840522478e-05
str_seg_6,0.001386902620866381
str_seg_7,0.0032098293780410355
str_seg_8,-0.001235607665572371
str_seg_9,0.0016972464902568647
str_seg_10,-3.79158419903023e-05
str_seg_11,0.0025392997075350276
str_seg_12,-0.0018452051417211998
str_seg_13,-0.000909836066137577
str_seg_14,-0.0029776654987493582
str_seg_15,0.0035373683986785857
str_seg_16,-0.0028127092116752685
str_seg_17,0.0012757923607602322
max_str_seg,0.0027490553092201346
max_lad_str,-0.000598759930590238
max_lcx_str,-0.0024647490852722923
max_rca_str,-0.0010539187087967809
non-zero pet segs,-0.0013386744769128974
PET PCA1,0.0008998372289005198
PET PCA2,0.00032454486892439865
