,0
sex,-0.0007014333040100399
age,0.0023279296467091297
bmi,-0.0003854149215052819
smoking,0.0012685534148535647
diabetes,0.0014357071966999567
hypertension,-0.0004764910407810282
dyslipidemia,-0.0
chestpain,0.0
dyspnea,-0.0007826138278654464
PET CTA PCA1,0.0003525348100716077
