,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195
0,0.05,-0.001476076954946087,-0.0023174847756154806,-0.01761492088253869,-0.0016996815987294338,-5.217075812088956e-06,-7.764515561869156e-05,-0.00044451016702016616,-0.0043628865143723414,0.05,-0.0033979825767364866,0.05,-0.003771770510300719,-4.2030348709809484e-05,0.05,-0.018191028081447617,-0.0035588779625984395,-0.028485993521956764,-0.0013670638918775574,-9.256312472243622e-05,-0.008539265540173004,0.05,-0.0047050338994197236,-0.029504850775937008,-0.0037108641343843044,-0.023256080806746158,0.05,-0.005661311762461187,-0.011467948600268377,-0.006227502462184445,0.05,-0.0005994551179650285,-0.0018373436553120429,-0.010460933623247293,-0.0019155703060085884,-1.4034279061266643e-05,-0.002898176477905919,-0.026746561442945606,-0.0010137842962613982,-0.0025329037813357517,-0.00036560517456117494,-0.0009525813443114978,-0.01180261576959347,-0.0007415857584292012,-0.013710706793918503,0.05,-4.630691941960826e-05,-0.0007375516306825242,-0.0020806174374739276,-0.010702846743257517,-3.762139829495616e-06,-0.00974832861292006,-0.014621876345817224,-0.0167232325613816,-3.2215964746442865e-05,-0.000609696678675007,-0.002675363286779247,-0.0006627967220078029,-0.03761928033636888,-0.00835291230446983,-0.00021577518455315596,-0.006654938626972704,0.05,-0.018963893235378067,-0.024036735388537088,-0.003617491756337559,-0.030513612516463583,-0.02399217846275563,-0.0034112472421504053,-0.006943870173453004,-3.938747070561867e-05,-0.007170902601751054,-0.02760712009198914,-0.0035454198106590075,-0.0018989985384454788,-0.040260312271269916,-0.009469125381415465,-0.012547909703384746,-0.001146664306017685,-0.002627685360037284,-1.8176131436757176e-05,0.05,-0.0041160511177548795,-0.0032526876533178622,-0.004417395315463894,-0.0033653395154513376,-0.0031601272043639992,-0.006543840665747436,0.05,-0.005744202393006182,-4.490754564889677e-06,-0.002780006256954553,-0.0320054374153199,-0.001153968604764147,-0.005814499097868015,-0.002341326384752916,-0.013773618533774207,-0.022706818003717717,-0.01131932051901763,-0.0014245940783796974,-0.005696743971707113,-0.043512463881247986,-0.005569352963416408,-0.004053562904495404,-0.0115932434306912,-0.002522499990209924,-0.0018241623354406105,-0.02030952385774637,0.05,0.05,-0.003510636023901658,-0.007796868866895587,-0.005960463531407221,-0.010176513331259138,-0.00074313046866046,0.05,-0.013298311540786496,-0.0027165078317677627,-2.2609522131874287e-06,0.05,-0.023311958818287987,-0.003830039032326612,-0.00535774732472785,-0.003940287556826821,-0.0010135734197371138,-5.978566100208065e-06,-0.0010652831971665793,-0.006910199308286904,0.05,0.05,-0.005088180899792666,-0.004731964430463151,-2.250632224372869e-05,-8.67923629699024e-06,0.05,-6.11188653790943e-06,-0.006043542767359899,-0.0077676597672330745,-3.827724702503363e-06,-0.010202079631595121,0.05,-0.008698225787770998,0.05,-0.006408603952541848,-0.00425468411571304,-9.589413135671504e-06,0.05,-0.010298281399515778,0.05,-0.010740481048717242,-0.018834778259327296,-0.0013931378934098218,-0.005079544346305204,-0.019036808848132407,-0.02488157126140072,-0.004082438415668641,-0.0001693267913968573,-0.009477197326481446,-0.006168067962767615,-4.942616105321603e-06,-0.005854356835145442,0.05,-0.011039556984299507,-0.003480698064082751,-0.003439414998160769,-0.0034929446704091904,-0.0024763482680366577,-0.0031587434406670405,-0.011092911749902717,0.05,-0.002886040999305188,-0.0007300468857116075,-0.005083690880247594,-0.00017555341810217387,-0.003973162555190516,-0.006161706979521736,-0.0009164229816862882,-0.0073465600049383946,-0.01917733380992667,-1.8975926043930602e-06,-0.0019250958517776189,-0.004101249774652005,-0.0010423779129442215,-0.0020945145480146085,-0.0013258591453130955,-0.03965113422556828,-0.002078300949066085,-0.013762042400508078,-9.757932355980499e-05,-0.0015908763808812458,0.05,-0.002903144508362627,-0.009739687728730084,-0.017440770183982192,-0.002259366153531113,-0.0025746601880532382
