,0
str_seg_1,-0.0029983434677470786
str_seg_4,-0.004024289301987385
str_seg_5,-0.0
str_seg_6,-0.002641140141190059
str_seg_7,-0.0
str_seg_8,0.0004517701521828656
str_seg_9,-0.0003257636938153033
str_seg_10,-0.0
str_seg_11,-0.0
str_seg_12,-0.0
str_seg_13,0.0
str_seg_14,0.0002937955005898903
str_seg_15,-0.0
str_seg_16,-0.0
str_seg_17,-0.0
max_str_seg,0.0015549571390264146
max_lad_str,0.0
max_lcx_str,-0.0
max_rca_str,0.002926458846255477
non-zero pet segs,0.0
PET PCA1,0.0026919804198643005
PET PCA2,-0.0008967648355986408
