,0
str_seg_1,-0.008309717385171476
str_seg_4,-0.0024779043656878827
str_seg_5,-0.001117021720508764
str_seg_6,0.0019320434488232414
str_seg_7,0.00522941546721834
str_seg_8,0.0033712309025539606
str_seg_9,-0.0025257902556396743
str_seg_10,-0.0018895972238759736
str_seg_11,0.00158862663204479
str_seg_12,-0.0003212124674985431
str_seg_13,-0.001966808922534387
str_seg_14,-0.0001526378062051363
str_seg_15,0.0035452686772630684
str_seg_16,-0.00016203135775590154
str_seg_17,-0.0023630660423297656
max_str_seg,0.006296260290562609
max_lad_str,0.002278833947754889
max_lcx_str,-0.0018520981026072727
max_rca_str,0.002738287032534853
non-zero pet segs,0.0012647695047300134
