,0
sex,-0.0016002416469327388
age,0.0019230930208362952
bmi,-0.002506855300401866
smoking,0.0019124534604952903
diabetes,0.0023228783729136327
hypertension,-0.0006396283910834457
dyslipidemia,-0.0007654965932780181
chestpain,0.002662521593344485
dyspnea,-0.0024518023380113896
PET CTA PCA1,0.002049873888142526
