,0
sex,-0.0015732608770875765
age,0.002658646610601378
bmi,-0.0004434837720968325
smoking,0.0007149546852881481
diabetes,0.0008982509210530171
hypertension,-0.000775715935116927
dyslipidemia,-4.187935275875615e-05
chestpain,0.00022901829753784847
dyspnea,-0.0017850502490666877
lm - type of stenosis,0.002163414009455051
lada - type of stenosis,-0.0004924350474817742
ladb - type of stenosis,0.0005884993549105334
ladc - type of stenosis,-0.000716208052133489
d1 - type of stenosis,-0.000875028330716856
d2 - type of stenosis,-0.00019070340365704515
lcxa - type of stenosis,0.0005186632477861983
lcxb - type of stenosis,0.0006917858447656641
lcxc -type of stenosis,0.0012436902558443951
lpd - type of stenosis,0.00048792610079473927
lom1 - type of stenosis,-0.000177714172288075
lom2 - type of stenosis,2.024930543659464e-06
im - type of stenosis,-0.0005455570760682222
lpl - type of stenosis,-0.001115987245842961
rcaa - type of stenosis,-3.434773619096205e-05
rcab - type of stenosis,-4.624405092916684e-05
rcac - type of stenosis,0.00016655582116291054
rpd - type of stenosis,-0.0002743839006550465
rpl - type of stenosis,0.00020941894703987765
str_seg_1,-0.002510343452064973
str_seg_4,0.00031372410381042015
str_seg_5,0.0007217610265943711
str_seg_6,0.0018429320359289868
str_seg_7,0.002269957742144872
str_seg_8,-0.0017870617852610033
str_seg_9,0.004305124421612598
str_seg_10,0.0011867035447671692
str_seg_11,-0.005044787436138615
str_seg_12,0.0026546901086894918
str_seg_13,-0.0011026483499808899
str_seg_14,-0.0023370895495822947
str_seg_15,0.005498656116124173
str_seg_16,-0.002973706533243868
str_seg_17,-0.0010971919652175398
stenosis type 1 count,0.00012935234238305572
stenosis type 2 count,-0.0006740348658789794
max cta type,0.0019623508743897206
max high risk cta type,-0.002866497757422176
sis,-0.0008066701525835012
max_str_seg,0.0005122684190735523
max_lad_str,0.002820239361474987
max_lcx_str,-0.0004144528509688315
max_rca_str,0.000509496163380736
non-zero pet segs,-0.0017155851276706977
PET PCA1,-0.0005400055065675971
PET PCA2,0.00021697672188203897
