,0
str_seg_1,-0.00701365883869369
str_seg_4,-0.001785799018349047
str_seg_5,-0.00022053782100526126
str_seg_6,0.0019749842970362775
str_seg_7,0.003372799021384857
str_seg_8,0.0019425423127678427
str_seg_9,-0.0004372482486320811
str_seg_10,-0.001603274577962344
str_seg_11,-0.0009091675812619422
str_seg_12,0.001902165523139611
str_seg_13,-0.00042181701735486993
str_seg_14,0.0022627656974559605
str_seg_15,0.0007034229195190306
str_seg_16,-0.002130231753258275
str_seg_17,-0.0011552562521683248
max_str_seg,0.002504993707812759
max_lad_str,0.0020241853717671695
max_lcx_str,0.0003371231159692036
max_rca_str,0.004978486751693007
non-zero pet segs,-0.0004975596535414938
