,0
str_seg_1,-0.00015594785548733866
str_seg_4,0.0008688924127257462
str_seg_5,-0.0009463445654393835
str_seg_6,0.0028025100570110034
str_seg_7,0.002246607223504514
str_seg_8,-0.0008886401318776358
str_seg_9,0.0018630874316353577
str_seg_10,0.0002880261447304793
str_seg_11,-0.0006557141015694797
str_seg_12,-0.0028480843737610445
str_seg_13,-0.003806733608843067
str_seg_14,0.0006938073180792793
str_seg_15,0.002446071508483846
str_seg_16,-0.0006671965537852576
str_seg_17,-0.0006808764171524393
max_str_seg,0.0026517875526708727
max_lad_str,0.0002025947837378474
max_lcx_str,-0.0006061943043772309
max_rca_str,-0.001956565588053219
non-zero pet segs,-0.0017462908681940327
PCA1,0.0007887231591350242
PCA2,7.529012619233419e-05
