,0
sex,-0.0008790010722298063
age,-0.0017720751980741054
bmi,-0.0008829234898180317
smoking,6.261348628553589e-05
diabetes,0.00011822647617342598
hypertension,0.00014967311179403346
dyslipidemia,-3.3732908263893195e-05
chestpain,0.002727348124628344
dyspnea,-0.00027827669284467496
PET CTA PCA1,0.0023682230977069172
