,0
str_seg_1,-0.00017353675114963513
str_seg_4,0.0001741117757075662
str_seg_5,0.0001195711893277366
str_seg_6,0.004723042290567917
str_seg_7,0.0024793146450562504
str_seg_8,-0.003637323739775379
str_seg_9,0.0015092851825051063
str_seg_10,0.0026864226879453083
str_seg_11,-0.004584763873046016
str_seg_12,-0.0009097171104626434
str_seg_13,-0.002389436298394271
str_seg_14,-0.0007340985071430572
str_seg_15,0.002825959760958517
str_seg_16,-0.0016139156526610468
str_seg_17,-0.0017246681927920054
max_str_seg,-0.0012759497875590184
max_lad_str,0.004149403155995206
max_lcx_str,-0.0018588022792412474
max_rca_str,-0.002159902483788803
non-zero pet segs,-0.0010698956312262696
PCA1,0.0015303734334224251
PCA2,0.0006058896724243735
