,0
sex,-0.0022506635132031423
age,0.002413174581577032
bmi,-0.002645707008334477
smoking,0.001713733857979154
diabetes,0.0024681865380271565
hypertension,-0.0009081774939599654
dyslipidemia,-0.0008206000294416557
chestpain,0.001922350035761563
dyspnea,-0.0009364100896639308
str_seg_1,-0.005829762875209299
str_seg_4,-0.0024599503003924594
str_seg_5,-0.0003974923183207988
str_seg_6,0.0025926941483199882
str_seg_7,0.0020509408911959333
str_seg_8,0.0042517760947468385
str_seg_9,-0.0013389578111712012
str_seg_10,-0.0003290384975767761
str_seg_11,-0.0015091849874149241
str_seg_12,-0.00037727447013621255
str_seg_13,-0.0016670538636152257
str_seg_14,0.0001535307489743231
str_seg_15,0.0025004966084176327
str_seg_16,-0.0003779864778561155
str_seg_17,-0.0005727031356691187
max_str_seg,0.002330891560194805
max_lad_str,0.003409885929767348
max_lcx_str,0.0012977681829525753
max_rca_str,0.004213596673305424
non-zero pet segs,-0.0021132417148785098
