,0
sex,-0.00019157610183675707
age,0.000586255129575933
bmi,-0.001499999848484698
smoking,0.00025087273892791573
diabetes,0.0017162007907852998
hypertension,-0.000642916263698188
dyslipidemia,-0.0004944519298268983
chestpain,0.000977800115979777
dyspnea,-0.0003675555749083644
str_seg_1,-0.003284478856328327
str_seg_4,-0.00018215271993695032
str_seg_5,-0.0
str_seg_6,-0.0
str_seg_7,0.0
str_seg_8,0.0
str_seg_9,0.0
str_seg_10,-0.0003396450917736199
str_seg_11,0.0
str_seg_12,-0.0
str_seg_13,-0.0
str_seg_14,0.0011449124394627755
str_seg_15,0.00014421736670128227
str_seg_16,-0.0
str_seg_17,-0.0
max_str_seg,0.005002269648092765
max_lad_str,0.002368449713582865
max_lcx_str,0.0
max_rca_str,0.0016158973279934749
non-zero pet segs,0.0
