,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155
0,0.05128205128205128,-0.014654792196779187,-0.02572191282198216,-0.025533455141959743,-0.003011620217011641,0.05128205128205128,-0.014716532128087286,0.05128205128205128,-0.0002919627198144727,-0.005578024474850001,-0.04928746884936469,-0.025069157645708558,-0.004810428992449476,-0.05128205128205128,-0.022329623539229015,-1.5715152735903096e-05,-0.009202306671547202,0.05128205128205128,-0.019489194529088216,-0.006358692294732716,-0.03872032884033943,-2.2008636371578748e-05,-0.0035031566844280736,-0.04403867434731714,0.05128205128205128,-0.00027340556764859507,-0.012696291025879665,-0.005574228707843268,-0.006225100168182517,-2.0705766743052398e-06,0.05128205128205128,-0.015081670866586832,-0.009768308047980692,-0.013207355668242516,0.05128205128205128,0.05128205128205128,-0.022597253655621714,-0.025772663745122645,-0.0021294435433993173,-0.0005830165837860085,-0.008244184223343975,0.05128205128205128,0.05128205128205128,-0.0017970274766378415,-0.011878707675114456,-0.04827418432138997,-0.026719828758408164,-0.008762894861532897,-0.0033234898457633302,0.05128205128205128,-0.032185013049651344,-0.009774170106130627,-0.010913739245128142,-0.0071824518238593395,-0.015132823206852867,0.05128205128205128,-0.02852570797812241,-0.004814744330456777,-0.05128205128205128,-0.016050638442790685,-0.05128205128205128,-0.010668643023504561,0.05128205128205128,0.05128205128205128,-0.01326771837311926,-0.003092126333566987,-0.026894071714224827,-0.049090882014345825,-0.000748884686533063,-0.004455998110910057,-0.023139889831987847,-0.006654845039391479,-0.030674806997438006,-0.0116667247716352,-0.04230443788802934,-0.05128205128205128,0.05128205128205128,-0.013664219123962184,-0.01918032454182953,-0.015824503289973497,-0.02786457101936409,-0.0021421186279681104,-0.002123711177534648,-0.010058569759384576,0.05128205128205128,0.05128205128205128,-0.005759346733779152,-0.001159253117600328,-0.016827118559946383,-0.00952311869104844,-0.003615172108024987,0.05128205128205128,-0.028005625415423143,-0.0002452821366408971,-0.010435636199516807,-0.043866159554513263,-0.02345574646702062,-0.05128205128205128,0.05128205128205128,0.05128205128205128,-0.0027330362423933566,0.05128205128205128,0.05128205128205128,-2.5182609340684274e-05,-0.00047371144348323335,-0.02305216479183927,-0.0107559315847287,0.05128205128205128,-0.018131827744675373,-0.005878946885655646,0.05128205128205128,0.05128205128205128,-0.0031890816731712343,-0.017157227524464264,-0.0008615249667753625,0.05128205128205128,-0.030811171669736508,0.05128205128205128,-0.0009781002897460444,-0.0033876251171173046,0.05128205128205128,0.05128205128205128,-0.008178864315890001,0.05128205128205128,-0.0018163727224346903,0.05128205128205128,-0.034488055560734046,-0.01928957440033594,0.05128205128205128,-0.004034616054196235,-0.009488809999171902,-0.006656829856576534,-0.0019222778847497919,-0.0017218080805316061,-0.008098796961216952,-0.015592153933781926,-0.03252999593485906,-0.035788615139117144,-0.012376994214417498,0.05128205128205128,-0.005043635818287901,-0.004956557172299546,-0.0005222896976091152,0.05128205128205128,-0.003674159930744727,-0.003462678382030742,-0.01756139120430423,-0.00522385985419412,-0.013531558429365974,-0.014072747269316172,-0.008502956412333494,-0.005709369736482424,-0.020541205449055706,0.05128205128205128,-0.0076687557599462615,-0.0023161010502634007
