,0
sex,-0.0011224033720026634
age,0.002596420036484823
bmi,-0.001187096968238786
smoking,0.0002493365459271899
diabetes,0.001280410950302294
hypertension,-0.00027775006067850714
dyslipidemia,0.0003494451128588876
chestpain,0.0002443347122874451
dyspnea,-0.001677719505359504
