,0
str_seg_1,-0.005170598786288899
str_seg_4,-0.004095630756152388
str_seg_5,-0.0007912446986614849
str_seg_6,-0.0002499703273777954
str_seg_7,0.0016791414264790804
str_seg_8,0.002793570789286223
str_seg_9,-0.0008483229329179019
str_seg_10,-0.0022344283541598864
str_seg_11,0.002742296302922707
str_seg_12,0.0005707779109468097
str_seg_13,-0.002360260548831256
str_seg_14,-0.000662688711913441
str_seg_15,0.001377458333787033
str_seg_16,-0.0017238070960919228
str_seg_17,-0.0018856598794596603
max_str_seg,0.004280120814699638
max_lad_str,0.0009060292748863127
max_lcx_str,-0.0027382281132791023
max_rca_str,0.002400780678280182
non-zero pet segs,-0.0013325045095801502
PET PCA1,0.0032118765699784544
PET PCA2,-0.00047764020919969846
