,0
str_seg_1,-0.007296771430063516
str_seg_4,-0.004800872693458812
str_seg_5,-0.0016882887526745653
str_seg_6,0.0032381795463616815
str_seg_7,0.002996547842401627
str_seg_8,0.0005312105856572859
str_seg_9,-0.0011490172252252404
str_seg_10,-0.0031624017317312112
str_seg_11,-0.002365497896456646
str_seg_12,-0.00013482173424994424
str_seg_13,-0.0045921925057866315
str_seg_14,0.0009909160011554933
str_seg_15,0.003218059960554233
str_seg_16,0.0017083460604166469
str_seg_17,-0.0026592437309150155
max_str_seg,0.003289880490335938
max_lad_str,0.0015221141082096218
max_lcx_str,-0.0008106077582386732
max_rca_str,0.0045658593356191915
non-zero pet segs,-0.002297947801609964
PET PCA1,0.0033617826803232554
PET PCA2,-0.0012635926434413555
