,0
str_seg_1,-7.49307277314299e-05
str_seg_4,-0.002611873012369795
str_seg_5,0.0005844047274605098
str_seg_6,0.0007188721602296265
str_seg_7,0.0026889539340014014
str_seg_8,-0.0024256269487613583
str_seg_9,0.0026496634082521886
str_seg_10,-0.000865831571791237
str_seg_11,0.002114170592158338
str_seg_12,-0.001488729199558502
str_seg_13,-0.0005150052382284416
str_seg_14,-0.0021243884451810965
str_seg_15,0.0021086186132620696
str_seg_16,-0.0016684091710052961
str_seg_17,0.0006848026036505589
max_str_seg,0.0021050493643600095
max_lad_str,-0.0008964146609534856
max_lcx_str,-0.0009390229604466646
max_rca_str,0.0010625672242736018
non-zero pet segs,-0.0001151204393082888
