,0
sex,-0.0010084587771302547
age,0.0010182351484097228
bmi,-0.0013104647939739986
smoking,0.0002269578353320273
diabetes,0.00040767206233791476
hypertension,-0.0003970356708939156
dyslipidemia,-0.0005857944888368386
chestpain,-0.00024199857209805764
dyspnea,-0.0009014005320533024
lm - type of stenosis,0.0006329406428780876
lada - type of stenosis,-0.0005641626913575834
ladb - type of stenosis,6.688364891453623e-05
ladc - type of stenosis,0.00016689638573607176
d1 - type of stenosis,0.0007073787614378518
d2 - type of stenosis,0.00044720775918605644
lcxa - type of stenosis,0.00044846561653110286
lcxb - type of stenosis,-0.00021702949219669726
lcxc -type of stenosis,0.0012030565240055931
lpd - type of stenosis,-0.00029571733357618694
lom1 - type of stenosis,0.0004159793943970339
lom2 - type of stenosis,0.00014825838197065976
im - type of stenosis,0.00021066700673739425
lpl - type of stenosis,-0.00020892797648443913
rcaa - type of stenosis,0.0006398592525812231
rcab - type of stenosis,0.0007023638587480118
rcac - type of stenosis,7.915832241113631e-05
rpd - type of stenosis,0.0002761207457154171
rpl - type of stenosis,-0.00033060659808724764
str_seg_1,0.000287338935962938
str_seg_4,-0.0003593771052261433
str_seg_5,-0.0004392342834476105
str_seg_6,0.0017259717326499936
str_seg_7,0.0038452565741974817
str_seg_8,-0.0022429902778207714
str_seg_9,0.0030659164877502045
str_seg_10,8.63701713395966e-05
str_seg_11,0.0014829622281139333
str_seg_12,-0.002184770821139571
str_seg_13,-0.0017164850636113313
str_seg_14,-0.001123481716921788
str_seg_15,0.003520761240612822
str_seg_16,0.0008768519523662246
str_seg_17,0.0008616002216502699
stenosis type 1 count,-4.413075344201338e-05
stenosis type 2 count,-0.0007225038510649298
max cta type,0.0009939473515636276
max high risk cta type,-0.0004385998183074726
sis,-0.001247910689845096
max_str_seg,0.00121918544773052
max_lad_str,0.0012864424481973237
max_lcx_str,-0.0005665769440482917
max_rca_str,0.0009655632129827457
non-zero pet segs,0.0008520674873663712
PET PCA1,-0.0026308230363634886
PET PCA2,0.00023300819584557938
