,0
sex,-0.00040613928247663607
age,-0.0008101665722838016
bmi,-0.002360226025118521
smoking,0.0024412307651611657
diabetes,0.002343201678031462
hypertension,8.815560179957403e-05
dyslipidemia,-0.0005815860303083303
chestpain,0.0027230041392342598
dyspnea,-0.0026672209175131424
PET CTA PCA1,0.0023723148741330953
