,0
sex,-3.7418716665098705e-05
age,0.001372102755606716
bmi,-0.0003279674467002348
smoking,0.0
diabetes,0.00021013447281933187
hypertension,-5.65769781699056e-05
dyslipidemia,-0.0
chestpain,-0.0
dyspnea,-0.00047494337377469226
str_seg_1,0.0
str_seg_4,0.0018391781458443998
str_seg_5,0.0004727133391087203
str_seg_6,0.0
str_seg_7,0.0
str_seg_8,-0.0
str_seg_9,0.0
str_seg_10,0.0
str_seg_11,0.0
str_seg_12,-0.0
str_seg_13,-0.0
str_seg_14,-0.0
str_seg_15,0.0
str_seg_16,-0.0
str_seg_17,0.0
max_str_seg,0.0
max_lad_str,-0.0
max_lcx_str,1.571893879358983e-05
max_rca_str,0.0
non-zero pet segs,-0.0
