,0
sex,-0.0
age,0.002377300463122351
bmi,-0.0
smoking,8.503524389668364e-05
diabetes,0.0006362381299944466
hypertension,-0.0002314181464597993
dyslipidemia,-0.00031612328950100094
chestpain,-1.551031014507853e-05
dyspnea,-0.0005134755282471607
str_seg_1,-0.0
str_seg_4,0.0
str_seg_5,-0.0
str_seg_6,-0.0
str_seg_7,-0.0
str_seg_8,-0.0
str_seg_9,0.0
str_seg_10,0.0016269323814440731
str_seg_11,-0.0
str_seg_12,-0.0
str_seg_13,-0.0
str_seg_14,-0.0
str_seg_15,0.0013727763730375822
str_seg_16,-0.0
str_seg_17,-0.0
max_str_seg,0.0
max_lad_str,0.0
max_lcx_str,0.0004193327072820039
max_rca_str,0.00022861422010711516
non-zero pet segs,-0.0
