,0
sex,-0.0010516015170799339
age,-0.00018593893829858772
bmi,-0.003041691100418953
smoking,0.0008617351015897648
diabetes,0.0029578781175618914
hypertension,-0.00027422561225118113
dyslipidemia,-0.0009179501404087224
chestpain,0.001580137202791141
dyspnea,-0.0008248630194255405
str_seg_1,-0.008499623295396861
str_seg_4,-0.005427733463713267
str_seg_5,0.0033844145979582676
str_seg_6,-0.0009990496725908104
str_seg_7,0.0037961720962728664
str_seg_8,0.0028227091340194015
str_seg_9,-0.00025263279832935177
str_seg_10,-0.0036332972329281947
str_seg_11,-0.0009827481020857512
str_seg_12,0.0023675621636528475
str_seg_13,-0.0018652996351289368
str_seg_14,0.0003704302559657328
str_seg_15,0.004255149301199161
str_seg_16,0.0007549233675340579
str_seg_17,-0.0003771296671155289
max_str_seg,0.009655390404754854
max_lad_str,-0.0013905411850121522
max_lcx_str,-0.0026247410975224904
max_rca_str,0.0030015990868886523
non-zero pet segs,0.0007760888590882107
