,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503
0,0.05,0.05,0.05,0.05,0.05,0.05,-0.05,0.05,0.05,-0.004966561160353013,-0.05,-0.05,0.05,0.05,-0.01999271543753814,-0.0008631952370562413,0.05,0.05,-0.01819810442350622,-0.008691858881421493,0.05,-0.006335358660515686,0.05,0.05,0.05,0.05,0.05,0.05,-0.05,-0.003337359484167076,0.05,0.05,0.05,-0.05,0.05,0.05,-0.05,-0.001277820682067168,0.05,0.05,-0.05,0.05,-0.01065520664180253,0.05,-8.186731418663939e-05,-0.019033383348214337,0.05,-0.022450304805081922,-0.05,0.05,-0.05,0.05,-0.016298126990015722,0.05,-0.00818686281377993,0.05,0.05,-0.05,-0.009603238041740892,0.05,-0.0046728073100647215,-0.02368041351229487,0.05,-0.03503082067978159,-0.00889941425381243,-0.02836343631699049,-0.019147913306990685,0.05,-0.016065061448282254,-0.05,-0.05,-0.007695856803324938,-0.05,0.05,-0.009238957092152989,-0.04768531188501628,-0.05,-0.0046319945034207066,0.05,-0.04955982250333643,0.05,-0.05,-0.0032808715662973483,-0.05,0.05,-0.04852635332317444,-0.013015926986021827,-0.020628882920294436,-0.00018970463781663264,-0.0012365823035242886,0.05,-0.010194209763945371,-0.05,-0.0013895983861440262,-0.02877081131842372,-0.02455744375313726,-0.014722995851620239,0.05,0.05,0.05,0.05,-0.011122732623323226,-0.05,-0.05,0.05,0.05,0.05,0.05,0.05,0.05,-0.007710523277367523,0.05,0.05,0.05,-0.049212598256405914,-0.03700904512649608,0.05,-0.0007142340543947973,0.05,-0.05,-0.049594739644322386,-0.05,-0.05,-0.05,-0.05,-0.05,0.05,-0.05,-0.05,-0.05,0.05,-0.049251175205266125,0.05,-0.05,-0.035805065910183856,0.05,0.05,-0.05,0.05,-0.05,0.05,-0.017552068921786793,0.05,-0.005198060156718161,-0.027342306181343028,-0.05,-0.024108144693175897,0.05,0.05,-0.015851215635886297,-0.05,-0.05,-0.04881495160075109,-0.05,0.05,-0.002867122153746987,-0.02227536429919374,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,0.05,0.05,0.05,0.05,-0.017296377744642228,-0.05,-0.006027189277559142,0.05,-0.008393890854365904,0.05,-0.05,-0.04300355031594019,-0.05,-0.002402857818390506,0.05,0.05,-0.0006524947573422086,-0.047518994996637025,0.05,-0.00509970479714786,0.05,0.05,0.05,-0.04901846097558327,-0.04844538005514384,-0.010586661001555905,-0.05,0.05,-0.05,-0.05,-0.04969381363174326,-0.0060977554162054744,0.05,-0.0007760418537151857,-0.009819851801403542,0.05,-0.05,-0.030022681311672315,0.05,-0.05,0.05,0.05,-0.002299827653066991,-0.02834177747091867,-0.0014110983722427045,-0.012095836874436012,-0.05,-0.044575715576662976,-0.011449255479996836,0.05,-0.05,-0.048279022168441245,-0.05,0.05,-0.05,-0.05,-0.05,0.05,-0.022191118596028844,0.05,-0.05,-0.05,0.05,-0.03329906005711195,-0.03206306561866672,0.05,-0.04036713379067485,-0.00817046484343328,-0.01280762683447736,0.05,-0.044194519000544774,-0.011188808155328484,0.05,-0.016717459567999964,0.05,0.05,-0.017630055801144188,-0.03938340331082354,-0.04573659620749071,-0.031207334393808295,-0.0005104875128082596,-0.05,-0.0007226351281794457,0.05,-0.023621675871866706,-0.01167384008549983,0.05,0.05,-0.04818212230602652,-0.047675902713251325,0.05,0.05,0.05,-0.05,-0.04798835898939047,-0.05,0.05,0.05,-0.0031955683073465525,-0.022181670537541304,-0.05,-0.05,-0.01576236568676374,0.05,-0.0457610707240827,0.05,-0.013616732006534751,-0.018271500459450606,0.05,0.05,-0.0018200953081969641,-0.039103273976281556,0.05,-0.05,-0.05,-0.037891578670302586,-0.019633627462623905,0.05,-0.027438680787722415,0.05,-0.009142812590654822,0.05,0.05,-0.03498982698862373,-0.049010722924014705,-0.04962036969146263,-0.02284894944723582,-0.05,-0.0025880883255308706,0.05,-0.05,-0.049719998400884244,-0.01614876953996795,-0.04203819785217384,-0.05,-0.05,0.05,0.05,-0.00023755416163435077,0.05,-0.05,0.05,-0.029216210128887154,0.05,-0.026816271909978436,-0.017594917062286893,0.05,0.05,-0.00788066459925347,-0.05,-0.006386645062731522,-0.0027406168436750838,-0.0427006850236409,-0.010176226725035653,0.05,-0.049547131950650906,0.05,0.05,-0.02221585774770734,0.05,0.05,-0.02036939413299229,0.05,-0.018819459693461153,0.05,-0.05,-0.05,0.05,-0.05,0.05,-0.05,-0.05,0.05,0.05,-0.0034965248468488584,-0.05,0.05,0.05,-0.05,0.05,-0.013172469884596933,0.05,-0.05,0.05,0.05,0.05,-0.05,-0.010295689567278145,-0.011976982637601347,-0.048622286293795704,0.05,-0.05,-0.05,-0.04049544715697214,-0.022017730031253825,-0.007570208897841216,-0.0499090335126413,0.05,0.05,0.05,0.05,-0.025947328822822514,-0.0284824244684845,-0.048489927819343144,0.05,-0.05,-0.0028094806317776944,-0.05,0.05,0.05,-0.009699663185577584,0.05,0.05,0.05,0.05,-0.05,-0.0037482200480938076,-0.0038163461225341226,-0.011268327819090424,-0.0015105320190144694,-0.0008969750531371865,-0.05,-0.0152000294946881,-0.00157110791130132,-0.0497888573828455,-0.010075531307342048,-0.05,-0.01557004024019636,-0.011276142541585097,-0.05,-0.047255261762202336,-0.004962130882143075,-0.013363567842281664,-0.006536651447788455,-0.008248497516975584,-0.04145029940433115,-0.05,-0.008115724378338783,0.05,-0.0002266871398695145,-0.005682660524346146,-0.012131629000425588,-0.004014148665418096,-0.023389473198624187,-0.047407819845616865,0.05,0.05,-0.008621673610629599,-0.009409170241320491,-0.04983674037142995,0.05,-0.0014060895870163456,-0.02993011073502817,-0.05,0.05,0.05,-0.049435029399941155,-0.005573587241029222,-0.00521990672283443,-0.013445221897549393,-0.05,0.05,-0.05,0.05,-0.03530515794480642,-0.015905757793064298,-0.004415004219138817,-0.028044716058421425,0.05,0.05,-0.0035863778243261347,-0.034938292576653,0.05,0.05,-0.0034296644447590246,-0.04753605646135167,-0.05,0.05,-0.01789428780860689,-0.05,0.05,0.05,-0.05,-0.04987286252838047,-0.0035429045208386785,0.05,-0.033417129321946105,-0.05,-0.005513013207665631,-0.011752317526331438,-0.011865212021708161,-0.0022091883220731108,0.05,-0.018377772545496454,-0.0068754309221378054,0.05,-0.05,-0.019059627452451718,-0.005032769934024163,0.05,-0.006775999351430325,-0.05,-0.004334570614289675,0.05,-0.013214237684798827,-0.05,-0.05,0.05,-0.027469359214333095,-0.037761841195956505,-0.041632757227199314,-0.0006880846594943701,0.05,-0.05,0.05,0.05,-0.006358165801655052,0.05,-0.007305342604242995,-0.05,0.05,-0.0026296128340534226,-0.01319636873471792,-0.05,0.05,-0.008263923907226658,0.05,-0.04347134566521678,0.05,-0.049695845478461,-0.05,-0.0001693015918493349,0.05,-0.01554246419392607,-0.014926992476650924,-0.027343825242635934,0.05,-0.007723721638474311,-0.049841361531026085,0.05
