,0
sex,-0.0006887897103545146
age,0.0004216148384807338
bmi,-0.0009553844806312398
smoking,0.000792116213492571
diabetes,6.400169844436682e-05
hypertension,-0.0003910929479847349
dyslipidemia,0.00018051353031468673
chestpain,0.0016001656789434559
dyspnea,-0.0009050339714106604
CTA PCA1,0.002610942749911401
