,0
str_seg_1,-0.006928639832958256
str_seg_4,-0.0003613923609211187
str_seg_5,-0.002103890612040534
str_seg_6,0.002828549274902608
str_seg_7,0.003037528022576431
str_seg_8,0.0047432090620110525
str_seg_9,0.0017638256035756264
str_seg_10,-0.0025114147695403915
str_seg_11,0.001727867463090007
str_seg_12,-0.0006778395540751899
str_seg_13,-0.0028511883368032643
str_seg_14,0.004422363072075138
str_seg_15,0.0024108308810487917
str_seg_16,-0.0027309357635080323
str_seg_17,-0.0005558045799453745
max_str_seg,0.010397947190020134
max_lad_str,-0.002217385388474662
max_lcx_str,-0.0002394384795080893
max_rca_str,-0.0032121709968221043
non-zero pet segs,-0.004075686734241647
PCA1,0.0020989372974258304
PCA2,-0.0002682936765100654
