,0
sex,-0.0004598317844718957
age,0.0016360210184146087
bmi,-0.0007738983174479975
smoking,0.0007479155353265312
diabetes,0.0004846862323241454
hypertension,-0.0006443997598311148
dyslipidemia,0.00012569088623137287
chestpain,0.00010047204769034245
dyspnea,-0.0010437041655978207
CTA PCA1,0.0011153606744885483
