,0
sex,-0.0008702559195546085
age,0.0014351028377723907
bmi,-0.0
smoking,0.0007685173949001542
diabetes,0.0007347995512735076
hypertension,-0.0005803075047162594
dyslipidemia,-0.0
chestpain,0.0006401030849446022
dyspnea,-4.760356010798351e-05
str_seg_1,-0.0014976150983867591
str_seg_4,-0.0
str_seg_5,-0.0
str_seg_6,-0.0
str_seg_7,-0.0
str_seg_8,0.0
str_seg_9,0.0
str_seg_10,-0.0
str_seg_11,-0.0
str_seg_12,-0.0
str_seg_13,-0.0
str_seg_14,0.0
str_seg_15,-0.0
str_seg_16,-0.0
str_seg_17,0.0
max_str_seg,0.0035170122971863588
max_lad_str,0.0027412392295338237
max_lcx_str,-0.0
max_rca_str,0.002227168822955544
non-zero pet segs,0.0
