,0
str_seg_1,-0.00958829770759242
str_seg_4,-0.003342801666469887
str_seg_5,-0.0009505771400674795
str_seg_6,0.001212649246297989
str_seg_7,0.004308689425979931
str_seg_8,0.0021416521547762252
str_seg_9,0.0011513475580687093
str_seg_10,-0.002248760043923932
str_seg_11,0.004159553689157343
str_seg_12,8.310512001137737e-05
str_seg_13,0.001114465257844564
str_seg_14,0.0016671919394897618
str_seg_15,-0.00024999497192269404
str_seg_16,-0.0016360161043606027
str_seg_17,-0.0011377627501800562
max_str_seg,0.008849252565341642
max_lad_str,-0.0032470587585964952
max_lcx_str,-0.0008313802700189677
max_rca_str,0.0034080874037365275
non-zero pet segs,0.0005097064278647437
