,0
sex,-0.00041992718897538976
age,0.0007640004494897138
bmi,-0.00039154826234693966
smoking,-3.348293032075463e-05
diabetes,0.00017883225241775952
hypertension,-0.00011829991571755056
dyslipidemia,-5.7687324031894515e-05
chestpain,0.00012280350548225268
dyspnea,-0.0004455692351091682
PCA1,0.0002549345092686925
PCA2,0.0002637918209049186
