,0
sex,-0.001329104743214305
age,0.0023179938352870678
bmi,-0.000903639121239351
smoking,0.001189919550328256
diabetes,0.00075060608490956
hypertension,-0.0010707875604016389
dyslipidemia,-0.00033673758393270773
chestpain,0.0008566822415032559
dyspnea,-0.0005567428576999454
str_seg_1,-0.007007174249570948
str_seg_4,-0.0034218040076672584
str_seg_5,0.0014284525539662001
str_seg_6,0.0007274140106473738
str_seg_7,0.002880076575451462
str_seg_8,0.0024479409727063204
str_seg_9,-0.0009188315429154587
str_seg_10,-0.0035537925622868435
str_seg_11,0.0018076954076090737
str_seg_12,0.0020760640301465292
str_seg_13,-0.0006732371186655209
str_seg_14,-0.000297422672804788
str_seg_15,0.005070106984298333
str_seg_16,-0.002328388976308572
str_seg_17,-0.0014267116577664305
max_str_seg,0.00623087654728832
max_lad_str,0.0013985459659758043
max_lcx_str,-0.0032752188371508078
max_rca_str,0.002840515984688631
non-zero pet segs,0.0015431979916726687
