,0
sex,-0.00016147624726402856
age,0.0017867197898928009
bmi,-0.000861692838970724
smoking,0.0006579598548190908
diabetes,-0.000136090152396836
hypertension,-0.0009489241524781753
dyslipidemia,-5.426297019885544e-05
chestpain,-8.379711580662764e-05
dyspnea,-0.0010672450186782515
CTA PCA1,0.0009876776806451801
