,0
sex,-0.0013087523271940508
age,0.001070783393460087
bmi,-0.0013266440846075144
smoking,0.0006704905578923242
diabetes,0.0010536455395640132
hypertension,-0.0002687989049558741
dyslipidemia,-0.0004457638680916612
chestpain,0.001337635685780721
dyspnea,-0.00030814032209834055
str_seg_1,-0.005800709125721602
str_seg_4,-0.002634511261134273
str_seg_5,-0.00011324502344553015
str_seg_6,-0.0025435421417026043
str_seg_7,0.0019569816127691284
str_seg_8,0.005685614107858646
str_seg_9,-0.00044234333684980385
str_seg_10,-0.0051285488660895075
str_seg_11,0.005555180243139455
str_seg_12,0.00018264368925241707
str_seg_13,-0.00031646887484472133
str_seg_14,0.005069315563918186
str_seg_15,-0.0009839519918934305
str_seg_16,-0.0015837298526656367
str_seg_17,0.0002674927255973009
max_str_seg,0.011398293511984434
max_lad_str,-0.0075594593149283015
max_lcx_str,0.0015431351901222298
max_rca_str,0.0007443499464181658
non-zero pet segs,0.0011072000295775722
