,0
sex,-0.0005610588879516749
age,-0.0013777668965474592
bmi,-0.0006618364403486326
smoking,-3.4457125137582404e-05
diabetes,0.00034738446407246883
hypertension,0.0005822536209716473
dyslipidemia,2.073848184350153e-05
chestpain,0.0017699831746925063
dyspnea,-0.0005676716055231969
CTA PCA1,0.0023313667997735626
