,0
sex,-0.0032935777871552414
age,0.001956651293765089
bmi,-0.000536315609161544
smoking,0.0011049608425078294
diabetes,0.001537711089856481
hypertension,-0.0004692185045605915
dyslipidemia,-0.0007142356951639179
chestpain,0.0016709269715238068
dyspnea,-0.0005883646589255698
