,0
str_seg_1,-0.0021581931330870597
str_seg_4,-0.0008386058483960557
str_seg_5,0.0012541375009310176
str_seg_6,0.0017097791424156967
str_seg_7,0.0038097792004431535
str_seg_8,-0.0020262772574221985
str_seg_9,-0.0011894208683430581
str_seg_10,0.0018327673991240974
str_seg_11,-0.003979794587092973
str_seg_12,0.0024299315189642945
str_seg_13,-0.004768560412966255
str_seg_14,-0.0013347164375880354
str_seg_15,0.004843698641610156
str_seg_16,-0.001993306937369771
str_seg_17,-0.00040926960764612653
max_str_seg,-1.479667361882177e-05
max_lad_str,0.004000777135593441
max_lcx_str,-0.00116183083947066
max_rca_str,0.0004000944216599409
non-zero pet segs,0.001094075323031176
