,0
sex,-0.00019815861958806112
age,0.0004969781556701107
bmi,-0.0006961705135552072
smoking,-4.2966075754555144e-05
diabetes,0.00025324390431902537
hypertension,-0.0001240526140395995
dyslipidemia,0.00043289840058767764
chestpain,-8.958809029586935e-06
dyspnea,-0.0006634260567615159
CTA PCA1,0.0005966569738822492
