,0
str_seg_1,0.00025282122109421495
str_seg_4,0.00040636684454516196
str_seg_5,0.0009529573109767362
str_seg_6,0.002676666212948723
str_seg_7,0.0027406062825113585
str_seg_8,-0.0014757204716802131
str_seg_9,0.0008838780610191928
str_seg_10,-0.001422852364211686
str_seg_11,-9.602295922555197e-05
str_seg_12,-0.0051797231580030575
str_seg_13,-0.001025013890056129
str_seg_14,-0.0013439412890752789
str_seg_15,0.0014442286084311862
str_seg_16,5.112989015405938e-05
str_seg_17,0.0011617828324408494
max_str_seg,0.0010471984606357768
max_lad_str,-0.0018381045271931872
max_lcx_str,-3.179566420183563e-05
max_rca_str,0.001392573115518659
non-zero pet segs,0.0006931477747048803
