,0
str_seg_1,-0.0001986255603351334
str_seg_4,-0.0015883536445564048
str_seg_5,-0.0006977911063045658
str_seg_6,0.0002687418085216342
str_seg_7,0.002954956892292524
str_seg_8,-0.0009607901639039016
str_seg_9,0.002941295971906593
str_seg_10,-0.00046753568863622176
str_seg_11,0.0021498555258535152
str_seg_12,-0.0033397309045296005
str_seg_13,-0.0005455388021953459
str_seg_14,-0.0018926955405124235
str_seg_15,0.0010368116932550615
str_seg_16,-0.00044630267567373667
str_seg_17,0.00046166382623772436
max_str_seg,0.003302735778155709
max_lad_str,-0.0031473431023659967
max_lcx_str,0.00034664459041784966
max_rca_str,-0.00020870272282673942
non-zero pet segs,0.0003067588939926151
PCA1,0.00014800952787956932
PCA2,0.0003674626468176781
